item_number,name,section,catalog_page_id,pdf_page,hole_style,diameter_in,thickness_in,material,finish,max_load_lbs,length_in,cross_section,max_discs,spine_capacity,width_in,height_in,jaw_opening_in,hook_type,fastener_size,fastener_type,compatible_with,quantity_note,spacing_in,needs_verification,notes
905365,"166 V-Notched Insert Disc 4.75"" dia DS7, 0.063"" aluminum",Discs,B3,8,DS7,4.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905420,"166 V-Notched Insert Disc 4.75"" dia DS7, 0.08"" aluminum",Discs,B3,8,DS7,4.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905370,"166 V-Notched Insert Disc 4.75"" dia DS8, 0.063"" aluminum",Discs,B3,8,DS8,4.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905422,"166 V-Notched Insert Disc 4.75"" dia DS8, 0.08"" aluminum",Discs,B3,8,DS8,4.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905375,"166 V-Notched Insert Disc 4.75"" dia DS9, 0.063"" aluminum",Discs,B3,8,DS9,4.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905424,"166 V-Notched Insert Disc 4.75"" dia DS9, 0.08"" aluminum",Discs,B3,8,DS9,4.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905380,"166 V-Notched Insert Disc 4.75"" dia DS10, 0.063"" aluminum",Discs,B3,8,DS10,4.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905426,"166 V-Notched Insert Disc 4.75"" dia DS10, 0.08"" aluminum",Discs,B3,8,DS10,4.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905381,"166 V-Notched Insert Disc 4.75"" dia DS11, 0.063"" aluminum",Discs,B3,8,DS11,4.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
905427,"166 V-Notched Insert Disc 4.75"" dia DS11, 0.08"" aluminum",Discs,B3,8,DS11,4.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,"30-finger insert disc, used with 82A or 82C disc for 3-point contact"
903120,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS1, 0.063"" aluminum",Discs,B4,9,DS1,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903155,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS1, 0.08"" aluminum",Discs,B4,9,DS1,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903125,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS2, 0.063"" aluminum",Discs,B4,9,DS2,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903160,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS2, 0.08"" aluminum",Discs,B4,9,DS2,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903130,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS3, 0.063"" aluminum",Discs,B4,9,DS3,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903165,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS3, 0.08"" aluminum",Discs,B4,9,DS3,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903135,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS4, 0.063"" aluminum",Discs,B4,9,DS4,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903170,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS4, 0.08"" aluminum",Discs,B4,9,DS4,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903140,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS5, 0.063"" aluminum",Discs,B4,9,DS5,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903175,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS5, 0.08"" aluminum",Discs,B4,9,DS5,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903145,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS6, 0.063"" aluminum",Discs,B4,9,DS6,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903180,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS6, 0.08"" aluminum",Discs,B4,9,DS6,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903150,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS7, 0.063"" aluminum",Discs,B4,9,DS7,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903185,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS7, 0.08"" aluminum",Discs,B4,9,DS7,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903152,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS8, 0.063"" aluminum",Discs,B4,9,DS8,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903187,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS8, 0.08"" aluminum",Discs,B4,9,DS8,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903153,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS9, 0.063"" aluminum",Discs,B4,9,DS9,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903188,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS9, 0.08"" aluminum",Discs,B4,9,DS9,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903154,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS10, 0.063"" aluminum",Discs,B4,9,DS10,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903189,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS10, 0.08"" aluminum",Discs,B4,9,DS10,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903121,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS11, 0.063"" aluminum",Discs,B4,9,DS11,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903190,"82-1 Dimpled Flat Disc 9"" dia, .12"" dimples DS11, 0.08"" aluminum",Discs,B4,9,DS11,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,30-finger dimpled flat disc
903275,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS1, 0.063"" aluminum",Discs,B4,9,DS1,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903291,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS1, 0.08"" aluminum",Discs,B4,9,DS1,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903277,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS2, 0.063"" aluminum",Discs,B4,9,DS2,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903293,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS2, 0.08"" aluminum",Discs,B4,9,DS2,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903279,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS3, 0.063"" aluminum",Discs,B4,9,DS3,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903295,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS3, 0.08"" aluminum",Discs,B4,9,DS3,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903281,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS4, 0.063"" aluminum",Discs,B4,9,DS4,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903297,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS4, 0.08"" aluminum",Discs,B4,9,DS4,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903283,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS5, 0.063"" aluminum",Discs,B4,9,DS5,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903299,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS5, 0.08"" aluminum",Discs,B4,9,DS5,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903285,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS6, 0.063"" aluminum",Discs,B4,9,DS6,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903301,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS6, 0.08"" aluminum",Discs,B4,9,DS6,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903287,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS7, 0.063"" aluminum",Discs,B4,9,DS7,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903303,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS7, 0.08"" aluminum",Discs,B4,9,DS7,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903288,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS8, 0.063"" aluminum",Discs,B4,9,DS8,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903305,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS8, 0.08"" aluminum",Discs,B4,9,DS8,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903289,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS9, 0.063"" aluminum",Discs,B4,9,DS9,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903306,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS9, 0.08"" aluminum",Discs,B4,9,DS9,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903290,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS10, 0.063"" aluminum",Discs,B4,9,DS10,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903307,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS10, 0.08"" aluminum",Discs,B4,9,DS10,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903276,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS11, 0.063"" aluminum",Discs,B4,9,DS11,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903308,"82-1B Dimpled Formed Disc 8.5"" dia, 1.18"" deep DS11, 0.08"" aluminum",Discs,B4,9,DS11,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1B disc series
903430,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS1, 0.063"" aluminum",Discs,B4,9,DS1,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903465,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS1, 0.08"" aluminum",Discs,B4,9,DS1,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903435,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS2, 0.063"" aluminum",Discs,B4,9,DS2,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903470,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS2, 0.08"" aluminum",Discs,B4,9,DS2,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903440,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS3, 0.063"" aluminum",Discs,B4,9,DS3,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903475,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS3, 0.08"" aluminum",Discs,B4,9,DS3,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903445,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS4, 0.063"" aluminum",Discs,B4,9,DS4,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903480,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS4, 0.08"" aluminum",Discs,B4,9,DS4,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903450,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS5, 0.063"" aluminum",Discs,B4,9,DS5,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903485,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS5, 0.08"" aluminum",Discs,B4,9,DS5,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903455,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS6, 0.063"" aluminum",Discs,B4,9,DS6,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903490,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS6, 0.08"" aluminum",Discs,B4,9,DS6,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903460,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS7, 0.063"" aluminum",Discs,B4,9,DS7,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903495,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS7, 0.08"" aluminum",Discs,B4,9,DS7,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903462,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS8, 0.063"" aluminum",Discs,B4,9,DS8,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903497,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS8, 0.08"" aluminum",Discs,B4,9,DS8,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903463,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS9, 0.063"" aluminum",Discs,B4,9,DS9,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903498,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS9, 0.08"" aluminum",Discs,B4,9,DS9,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903464,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS10, 0.063"" aluminum",Discs,B4,9,DS10,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903499,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS10, 0.08"" aluminum",Discs,B4,9,DS10,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903431,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS11, 0.063"" aluminum",Discs,B4,9,DS11,8.93,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903466,"82-1D Dimpled Formed Disc 8.93"" dia, .25"" deep DS11, 0.08"" aluminum",Discs,B4,9,DS11,8.93,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-1D disc series
903920,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS1, 0.063"" aluminum",Discs,B4,9,DS1,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903955,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS1, 0.08"" aluminum",Discs,B4,9,DS1,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903925,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS2, 0.063"" aluminum",Discs,B4,9,DS2,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903960,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS2, 0.08"" aluminum",Discs,B4,9,DS2,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903930,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS3, 0.063"" aluminum",Discs,B4,9,DS3,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903965,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS3, 0.08"" aluminum",Discs,B4,9,DS3,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903935,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS4, 0.063"" aluminum",Discs,B4,9,DS4,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903970,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS4, 0.08"" aluminum",Discs,B4,9,DS4,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903940,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS5, 0.063"" aluminum",Discs,B4,9,DS5,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903975,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS5, 0.08"" aluminum",Discs,B4,9,DS5,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903945,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS6, 0.063"" aluminum",Discs,B4,9,DS6,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903980,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS6, 0.08"" aluminum",Discs,B4,9,DS6,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903950,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS7, 0.063"" aluminum",Discs,B4,9,DS7,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903985,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS7, 0.08"" aluminum",Discs,B4,9,DS7,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903952,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS8, 0.063"" aluminum",Discs,B4,9,DS8,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903987,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS8, 0.08"" aluminum",Discs,B4,9,DS8,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903953,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS9, 0.063"" aluminum",Discs,B4,9,DS9,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903988,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS9, 0.08"" aluminum",Discs,B4,9,DS9,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903954,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS10, 0.063"" aluminum",Discs,B4,9,DS10,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903989,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS10, 0.08"" aluminum",Discs,B4,9,DS10,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903921,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS11, 0.063"" aluminum",Discs,B4,9,DS11,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
903990,"82-2 Slotted Flat Disc 9"" dia, 1"" x .17"" slot DS11, 0.08"" aluminum",Discs,B4,9,DS11,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For smaller slot see 82-8 Series
904410,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS1, 0.063"" aluminum",Discs,B4,9,DS1,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904445,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS1, 0.08"" aluminum",Discs,B4,9,DS1,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904415,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS2, 0.063"" aluminum",Discs,B4,9,DS2,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904450,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS2, 0.08"" aluminum",Discs,B4,9,DS2,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904420,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS3, 0.063"" aluminum",Discs,B4,9,DS3,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904455,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS3, 0.08"" aluminum",Discs,B4,9,DS3,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904425,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS4, 0.063"" aluminum",Discs,B4,9,DS4,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904460,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS4, 0.08"" aluminum",Discs,B4,9,DS4,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904430,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS5, 0.063"" aluminum",Discs,B4,9,DS5,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904465,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS5, 0.08"" aluminum",Discs,B4,9,DS5,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904435,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS6, 0.063"" aluminum",Discs,B4,9,DS6,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904470,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS6, 0.08"" aluminum",Discs,B4,9,DS6,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904440,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS7, 0.063"" aluminum",Discs,B4,9,DS7,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904475,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS7, 0.08"" aluminum",Discs,B4,9,DS7,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904442,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS8, 0.063"" aluminum",Discs,B4,9,DS8,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904477,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS8, 0.08"" aluminum",Discs,B4,9,DS8,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904443,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS9, 0.063"" aluminum",Discs,B4,9,DS9,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904478,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS9, 0.08"" aluminum",Discs,B4,9,DS9,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904444,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS10, 0.063"" aluminum",Discs,B4,9,DS10,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904479,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS10, 0.08"" aluminum",Discs,B4,9,DS10,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904411,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS11, 0.063"" aluminum",Discs,B4,9,DS11,8.87,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904480,"82-2F Slotted Formed Disc 8.87"" dia, .18"" deep, 1"" x .17"" slot DS11, 0.08"" aluminum",Discs,B4,9,DS11,8.87,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-2F disc series
904900,"82-3 Grooved Flat Disc 9"" dia, .03"" wide groove DS1, 0.063"" aluminum",Discs,B5,10,DS1,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-3 disc series
904935,"82-3 Grooved Flat Disc 9"" dia, .03"" wide groove DS1, 0.08"" aluminum",Discs,B5,10,DS1,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-3 disc series
904905,"82-3 Grooved Flat Disc 9"" dia, .03"" wide groove DS2, 0.063"" aluminum",Discs,B5,10,DS2,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-3 disc series
904940,"82-3 Grooved Flat Disc 9"" dia, .03"" wide groove DS2, 0.08"" aluminum",Discs,B5,10,DS2,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-3 disc series
904910,"82-3 Grooved Flat Disc 9"" dia, .03"" wide groove DS3, 0.063"" aluminum",Discs,B5,10,DS3,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-3 disc series
